,registro,clima,temperatura,sens_termica,humedad,viento,total,fecha_nueva,festividad,festividad_1,mes_bueno,dia_semana_nuevo,no_laboral_nuevo,año_map,estacion_map
415,416,1,-1.1755147074642636,-1.2312260536746449,-0.8258974725905022,0.5884234421502603,3129,2019-02-20,,0,2,2,1,1,0
416,417,1,-1.1355262454221569,-1.0961483111171952,-0.26446792539826236,0.27375967866747414,3777,2019-02-21,,0,2,3,1,1,0
417,418,1,-0.5490288021379273,-0.5067181617755978,-0.4048253121963223,0.672333779079003,4773,2019-02-22,,0,2,4,1,1,0
418,419,1,-0.22912110580107442,-0.18744349754889944,-0.5451826989943822,0.06398383634561663,5062,2019-02-23,,0,2,5,0,1,0
419,420,2,-0.482381365401083,-0.39620000877404843,0.7882124755871873,0.7142889475433748,3487,2019-02-24,,0,2,6,0,1,0
420,421,1,-1.122196758074788,-1.3417442066761942,-1.5978630999798318,0.05659857723921595,2732,2019-02-25,,0,2,0,1,1,0
421,422,1,-1.1888441948116322,-1.2680654380084946,-1.527684406580802,0.27375967866747414,3389,2019-02-26,,0,2,1,1,1,0
422,423,1,-0.7089826503063534,-0.7154746730007472,-0.9662548593885621,1.1548182164192755,4322,2019-02-27,,0,2,2,1,1,0
423,424,1,-0.7489711123484601,-0.7400342625566471,-1.5978630999798318,0.10593900480998798,4363,2019-02-28,,0,2,3,1,1,0
424,425,1,-0.05583777028527967,0.009033218898299857,-0.05393184520117241,0.5674458579180743,4990,2019-03-01,,0,3,4,1,1,0
425,426,2,-0.7756300870431978,-0.7031948782227971,0.22678292839494749,-0.5863212748521419,3194,2019-03-02,,0,3,5,0,1,0
426,427,2,-0.44239290335897635,-0.37164041921814867,-0.05393184520117241,-0.35556784829809834,4066,2019-03-03,,0,3,6,0,1,0
427,428,1,-0.9222544478642551,-1.0470291320053957,-1.5978630999798318,2.0778319226354482,3423,2019-03-04,,0,3,0,1,1,0
428,429,1,-1.3754570176747962,-1.4277027701218439,-0.8258974725905022,0.5884234421502603,3333,2019-03-05,,0,3,1,1,1,0
429,430,1,-1.2954800935905832,-1.3417442066761942,-1.176790939585652,0.21082692597091673,3956,2019-03-06,,0,3,2,1,1,0
430,431,1,-0.49571085274845156,-0.5435575461094477,-0.8258974725905022,2.2456525964929344,4916,2019-03-07,,0,3,3,1,1,0
431,432,1,0.17076351461999129,0.3037482935690984,-0.4048253121963223,0.05659857723921595,5382,2019-03-08,,0,3,4,1,1,0
432,433,2,-0.46905187805371396,-0.4698787774417483,-1.527684406580802,0.05659857723921595,4569,2019-03-09,,0,3,5,0,1,0
433,434,1,-1.1355262454221569,-1.2066664641187448,-1.9487565669749818,0.5464682736858887,4118,2019-03-10,,0,3,6,0,1,0
434,435,1,-0.7356416250010911,-0.7031948782227971,-1.036433552787592,0.5045131052215173,4911,2019-03-11,,0,3,0,1,1,0
435,436,1,-0.16247366906423014,-0.0892051393252998,-0.9662548593885621,0.2947372628996598,5298,2019-03-12,,0,3,1,1,1,0
436,437,1,0.3840353121778927,0.41426644657064815,-0.05393184520117241,0.7142889475433748,5847,2019-03-13,,0,3,2,1,1,0
437,438,1,0.42402377421999937,0.45110583090449763,-0.8258974725905022,-1.0058729594958566,6312,2019-03-14,,0,3,3,1,1,0
438,439,1,0.344046850135786,0.3528674726808984,-0.3346466187972923,-0.5233885221555845,6192,2019-03-15,,0,3,4,1,1,0
439,440,2,-0.32242751723265684,-0.23656267666069905,1.489999409577487,-1.0268505437280426,4378,2019-03-16,,0,3,5,0,1,0
440,441,2,0.10411607788314699,0.19323014056754903,0.9285698623852472,-1.068805712192414,7836,2019-03-17,,0,3,6,0,1,0
441,442,2,-0.12248520702212395,-0.0646455497694,1.2794633293803972,-0.8380522856383708,5892,2019-03-18,,0,3,0,1,1,0
442,443,1,0.2640699260515732,0.3528674726808984,0.7180337821881573,-0.3345902640659127,6153,2019-03-19,,0,3,1,1,1,0
443,444,1,0.35737633748315506,0.38970685701474794,1.2794633293803972,-0.9219626225671138,6093,2019-03-20,,0,3,2,1,1,0
444,445,2,0.1974224893147289,0.24234931967934864,1.349642022779427,-1.3624918914430144,6230,2019-03-21,,0,3,3,1,1,1
445,446,1,0.3173878754410484,0.3528674726808984,1.419820716178457,-0.9639177910314851,6871,2019-03-22,,0,3,4,1,1,1
446,447,2,0.5839776223884255,0.5861835734619473,0.43731900859203743,-0.984895375263671,8362,2019-03-23,,0,3,5,0,1,1
447,448,2,0.0374686411463027,0.07043219278804959,1.840892876572637,0.08496142057780232,3372,2019-03-24,,0,3,6,0,1,1
448,449,2,-0.32242751723265684,-0.22428288188274936,1.7707141831736068,0.4835355209893316,4996,2019-03-25,,0,3,0,1,1,1
449,450,1,-0.2691095678431811,-0.22428288188274936,-1.036433552787592,0.05659857723921595,5558,2019-03-26,,0,3,1,1,1,1
450,451,1,-0.935583935211624,-0.9733503633376958,-2.3698287273691614,0.0010510836490592388,5102,2019-03-27,,0,3,2,1,1,1
451,452,1,-0.06916725763264825,-0.02780616543555007,-1.036433552787592,1.4694819799020618,5698,2019-03-28,,0,3,3,1,1,1
452,453,1,-0.002519820895803961,0.04587260323214978,-1.317148326383712,1.8680560803135906,6133,2019-03-29,,0,3,4,1,1,1
453,454,2,-0.6823236756116159,-0.6049565199991974,-0.3346466187972923,-0.6702316117808845,5459,2019-03-30,,0,3,5,0,1,1
454,455,2,-0.3890749539695011,-0.3225212401063486,0.7882124755871873,0.9030872056330466,6235,2019-03-31,,0,3,6,0,1,1
455,456,2,-0.37574546662213204,-0.34708082966224885,0.36714031519300744,-0.20872475867279824,6041,2019-04-01,,0,4,0,1,1,1
456,457,1,-0.3357570045800254,-0.2856818557724991,-0.8960761659895321,1.7631681591526618,5936,2019-04-02,,0,4,1,1,1,1
457,458,1,-0.16247366906423014,-0.07692534454734967,-1.5978630999798318,-1.215648801817714,6772,2019-04-03,,0,4,2,1,1,1
458,459,1,0.25074043870420415,0.3651472674588481,-1.1066122461866221,-0.08285925327968383,6436,2019-04-04,,0,4,3,1,1,1
459,460,1,-0.3357570045800254,-0.26112226621659884,-1.8083991801769217,0.46255793675714557,6457,2019-04-05,,0,4,4,1,1,1
460,461,1,-0.5090403400958207,-0.5189979565535479,-1.7382204867778919,1.5953474852951766,6460,2019-04-06,,0,4,5,0,1,1
461,462,1,-0.32242751723265684,-0.29796165055044876,-2.6505435009652816,1.2387285533480181,6857,2019-04-07,,0,4,6,0,1,1
462,463,1,0.02413915379893366,0.10727157712189951,-2.4400074207681914,0.6513561948468174,5169,2019-04-08,,0,4,0,1,1,1
463,464,1,-0.02917879559054158,0.009033218898299857,-2.1592926471720717,2.4134732703504205,5585,2019-04-09,,0,4,1,1,1,1
464,465,1,-0.2691095678431811,-0.23656267666069905,-1.317148326383712,0.8821096214008606,5918,2019-04-10,,0,4,2,1,1,1
465,466,1,-0.8022890617379353,-0.8382726207802467,-1.1066122461866221,1.532414732598619,4862,2019-04-11,,0,4,3,1,1,1
466,467,1,-0.5356993147905582,-0.531277751331498,-1.1066122461866221,1.4694819799020618,5409,2019-04-12,,0,4,4,1,1,1
467,468,1,-0.29576854253791873,-0.26112226621659884,-1.527684406580802,-0.4394781852268414,6398,2019-04-13,,0,4,5,0,1,1
468,469,1,-0.002519820895803961,0.08271198756599928,-0.8960761659895321,0.06398383634561663,7460,2019-04-14,,0,4,6,0,1,1
469,470,1,0.6106365970831632,0.610743163017847,-0.8258974725905022,0.5464682736858887,7132,2019-04-15,,0,4,0,1,1,1
470,471,1,0.9172148060726469,0.8563390585768459,-0.4750040055953523,1.385571642973319,6370,2019-04-16,,0,4,1,1,1,1
471,472,1,0.6106365970831632,0.7581007003532463,-1.6680417933788618,1.2177509691158328,6691,2019-04-17,,0,4,2,1,1,1
472,473,2,-0.1758031564115992,-0.10148493410324992,-0.4048253121963223,-0.2506799271371696,4367,2019-04-18,,0,4,3,1,1,1
473,474,1,0.010809666451564611,0.1195513718998492,-0.1241105386002024,-1.6981332391579864,6565,2019-04-19,,0,4,4,1,1,1
474,475,1,0.17076351461999129,0.2546291144572988,0.43731900859203743,-0.5233885221555845,7290,2019-04-20,,0,4,5,0,1,1
475,476,1,0.4106942868726303,0.41426644657064815,0.36714031519300744,1.364594058741133,6624,2019-04-21,,0,4,6,0,1,1
476,477,3,-0.5356993147905582,-0.5189979565535479,1.489999409577487,2.224675012260749,1027,2019-04-22,,0,4,0,1,1,1
477,478,2,-0.948913422558993,-1.0593089267833455,0.9987485557842772,1.6373026537595479,3214,2019-04-23,,0,4,1,1,1,1
478,479,1,-0.44239290335897635,-0.42075959832994825,-1.246969632984682,0.8821096214008606,5633,2019-04-24,,0,4,2,1,1,1
479,480,1,-0.10915571967475492,-0.02780616543555007,-1.3873270197827419,-0.9429402067992995,6196,2019-04-25,,0,4,3,1,1,1
480,481,2,0.010809666451564611,0.058152398010099464,0.9285698623852472,-0.14579200597624087,5026,2019-04-26,,0,4,4,1,1,1
481,482,1,-0.20246213110633682,-0.13832431843709941,-1.5978630999798318,2.2666301807251203,6233,2019-04-27,,0,4,5,0,1,1
482,483,2,-0.655664700916878,-0.5926767252212477,-0.9662548593885621,-0.7960971171739993,4220,2019-04-28,,0,4,6,0,1,1
483,484,1,-0.20246213110633682,-0.15060411321504952,-0.26446792539826236,-0.984895375263671,6304,2019-04-29,,0,4,0,1,1,1
484,485,2,-0.1758031564115992,-0.10148493410324992,-0.4048253121963223,-0.20872475867279824,5572,2019-04-30,,0,4,1,1,1,1
485,486,2,0.6506250591252698,0.6353027525737468,0.22678292839494749,-0.41850060099465575,5740,2019-05-01,,0,5,2,1,1,1
486,487,1,0.3707058248305241,0.38970685701474794,1.2092846359813672,-0.6912091960130706,6169,2019-05-02,,0,5,3,1,1,1
487,488,2,0.35737633748315506,0.38970685701474794,0.9987485557842772,-0.7331643644774419,6421,2019-05-03,,0,5,4,1,1,1
488,489,1,0.7172724958621142,0.7089815212414466,0.7882124755871873,-0.3345902640659127,6296,2019-05-04,,0,5,5,0,1,1
489,490,2,0.6906135211673765,0.6721421369075967,0.9285698623852472,-0.4604557694590271,6883,2019-05-05,,0,5,6,0,1,1
490,491,2,0.3707058248305241,0.43882603612654797,0.7882124755871873,-0.5233885221555845,6359,2019-05-06,,0,5,0,1,1,1
491,492,2,0.22408146400946652,0.3283078831249982,0.22678292839494749,0.6303786106146317,6273,2019-05-07,,0,5,1,1,1,1
492,493,2,0.464012236262106,0.5125048047942474,0.43731900859203743,1.532414732598619,5728,2019-05-08,,0,5,2,1,1,1
493,494,2,0.4373532615673684,0.48794521523834755,0.7882124755871873,0.4206027682927742,4717,2019-05-09,,0,5,3,1,1,1
494,495,1,0.050798128493671275,0.10727157712189951,-0.5451826989943822,1.784145743384848,6572,2019-05-10,,0,5,4,1,1,1
495,496,1,0.21075197666209747,0.27918870401319856,-1.8785778735759517,0.7142889475433748,7030,2019-05-11,,0,5,5,0,1,1
496,497,1,0.3707058248305241,0.42654624134859787,-1.036433552787592,-0.9009850383349282,7429,2019-05-12,,0,5,6,0,1,1
497,498,1,0.6372955717779013,0.6844219316855469,-0.3346466187972923,0.5464682736858887,6118,2019-05-13,,0,5,0,1,1,1
498,499,2,0.42402377421999937,0.4633856256824478,1.139105942582337,0.37864759982840285,2843,2019-05-14,,0,5,1,1,1,1
499,500,2,0.6372955717779013,0.6230229577957972,1.139105942582337,-0.5443661063877702,5115,2019-05-15,,0,5,2,1,1,1
500,501,1,0.7705904452515898,0.7458209055752966,0.5074977019910674,-0.9009850383349282,7424,2019-05-16,,0,5,3,1,1,1
501,502,1,0.5306596729989503,0.5984633682398973,-0.7557187791914721,0.609401026382446,7384,2019-05-17,,0,5,4,1,1,1
502,503,1,0.3707058248305241,0.4756654204603979,-0.7557187791914721,-0.6912091960130706,7639,2019-05-18,,0,5,5,0,1,1
503,504,1,0.5706481350410569,0.5616239839060474,-1.176790939585652,-1.4464022283717575,8294,2019-05-19,,0,5,6,0,1,1
504,505,1,0.6772840338200075,0.6721421369075967,-0.6855400857924422,0.945042374097418,7129,2019-05-20,,0,5,0,1,1,1
505,506,2,0.5573186476936879,0.5616239839060474,1.2794633293803972,0.6513561948468174,4359,2019-05-21,,0,5,1,1,1,1
506,507,2,0.6506250591252698,0.647582547351697,0.9987485557842772,-0.9639177910314851,6073,2019-05-22,,0,5,2,1,1,1
507,508,2,0.6906135211673765,0.6721421369075967,0.9987485557842772,-1.1946712175855285,5260,2019-05-23,,0,5,3,1,1,1
508,509,1,0.8772263440305403,0.8072198794650464,0.6478550887891273,-0.18774717444061256,6770,2019-05-24,,0,5,4,1,1,1
509,510,1,1.0105212175042289,0.9422976220224955,0.8583911689862173,-0.6492540275486989,6734,2019-05-25,,0,5,5,0,1,1
510,511,1,1.0771686542410732,1.0282561854681453,0.7180337821881573,0.16887175750654537,6536,2019-05-26,,0,5,6,0,1,1
511,512,1,1.0638391668937046,1.0282561854681453,0.5074977019910674,0.39962518406058856,6591,2019-05-27,Memorial Day,1,5,0,0,1,1
512,513,1,1.183804553020024,1.2615722862491943,0.36714031519300744,0.14789417327435933,6043,2019-05-28,,0,5,1,1,1,1
513,514,1,1.2371225024094998,1.2124531071373947,0.36714031519300744,1.532414732598619,5743,2019-05-29,,0,5,2,1,1,1
514,515,2,0.8772263440305403,0.8440592637988963,0.29696162179397745,-0.7331643644774419,6855,2019-05-30,,0,5,3,1,1,1
515,516,1,1.0105212175042289,0.9668572115783958,-0.9662548593885621,0.12691658904217365,7338,2019-05-31,,0,5,4,1,1,1
516,517,2,0.8638968566831717,0.819499674242996,0.9285698623852472,0.7142889475433748,4127,2019-06-01,,0,6,5,0,1,1
517,518,1,0.4773417236094746,0.5616239839060474,-0.5451826989943822,0.0010510836490592388,8120,2019-06-02,,0,6,6,0,1,1
518,519,1,0.5839776223884255,0.6230229577957972,-0.9662548593885621,-0.04090408481531211,7641,2019-06-03,,0,6,0,1,1,1
519,520,1,0.5573186476936879,0.6353027525737468,-0.9662548593885621,1.385571642973319,6998,2019-06-04,,0,6,1,1,1,1
520,521,2,0.25074043870420415,0.3160280883470485,-0.1241105386002024,0.3157148471318455,7001,2019-06-05,,0,6,2,1,1,1
521,522,1,0.3173878754410484,0.41426644657064815,-0.1241105386002024,-1.5303125653005003,7055,2019-06-06,,0,6,3,1,1,1
522,523,1,0.5839776223884255,0.5861835734619473,-0.4048253121963223,-0.41850060099465575,7494,2019-06-07,,0,6,4,1,1,1
523,524,1,0.8372378819884341,0.7581007003532463,-1.1066122461866221,-0.14579200597624087,7736,2019-06-08,,0,6,5,0,1,1
524,525,1,1.1704750656726555,1.065095569801995,-1.317148326383712,-0.5863212748521419,7498,2019-06-09,,0,6,6,0,1,1
525,526,1,1.2637814771042375,1.163333928025595,-0.6153613923934123,-0.7331643644774419,6598,2019-06-10,,0,6,0,1,1,1
526,527,2,1.2371225024094998,1.138774338469695,-0.26446792539826236,0.2947372628996598,6664,2019-06-11,,0,6,1,1,1,1
527,528,2,0.8638968566831717,0.7581007003532463,1.419820716178457,0.39962518406058856,4972,2019-06-12,,0,6,2,1,1,1
528,529,1,0.8772263440305403,0.8440592637988963,-0.3346466187972923,2.203697428028563,7421,2019-06-13,,0,6,3,1,1,1
529,530,1,0.8372378819884341,0.9177380324665957,-0.4048253121963223,0.945042374097418,7363,2019-06-14,,0,6,4,1,1,1
530,531,1,0.7839199325989584,0.7703804951311964,-0.26446792539826236,-0.14579200597624087,7665,2019-06-15,,0,6,5,0,1,1
531,532,1,0.7439314705568517,0.7335411107973465,-0.8960761659895321,-0.2716575113693556,7702,2019-06-16,,0,6,6,0,1,1
532,533,1,0.5306596729989503,0.5984633682398973,-0.19428923199923237,-0.5863212748521419,6978,2019-06-17,,0,6,0,1,1,1
533,534,2,0.39736479952526177,0.42654624134859787,1.0689272491833073,-0.1667695902084269,5099,2019-06-18,,0,6,1,1,1,1
534,535,1,1.0505096795463356,1.1019349541358452,0.43731900859203743,-0.5443661063877702,6825,2019-06-19,,0,6,2,1,1,1
535,536,1,1.5703596860937212,1.5071681818081932,-0.26446792539826236,-1.0268505437280426,6211,2019-06-20,,0,6,3,1,1,1
536,537,1,1.6903250722200407,1.7036448982553924,-0.4048253121963223,-0.9429402067992995,5905,2019-06-21,,0,6,4,1,1,3
537,538,1,1.5437007113989831,1.5317277713640933,-0.4048253121963223,-0.04090408481531211,5823,2019-06-22,,0,6,5,0,1,3
538,539,1,1.2904404517989752,1.0896551593578951,-0.6855400857924422,-0.1038368375118695,7458,2019-06-23,,0,6,6,0,1,3
539,540,1,1.3570878885358193,1.2247329019153448,-1.036433552787592,-0.5653436906199558,6891,2019-06-24,,0,6,0,1,1,3
540,541,1,1.2104635277147617,1.1019349541358452,-0.8960761659895321,1.5953474852951766,6779,2019-06-25,,0,6,1,1,1,3
541,542,1,0.7439314705568517,0.7335411107973465,-1.8083991801769217,2.2666301807251203,7442,2019-06-26,,0,6,2,1,1,3
542,543,1,1.1038276289358113,1.0159763906901953,-1.8785778735759517,1.1967733848836468,7335,2019-06-27,,0,6,3,1,1,3
543,544,1,1.383746863230557,1.237012696693294,-1.457505713181772,-0.20872475867279824,6879,2019-06-28,,0,6,4,1,1,3
544,545,1,1.8502789203884675,1.912401409480541,-0.9662548593885621,-0.29263509560154133,5463,2019-06-29,,0,6,5,0,1,3
545,546,1,1.4770532746621388,1.3106914653609938,-0.19428923199923237,-0.35556784829809834,5687,2019-06-30,,0,6,6,0,1,3
546,547,1,1.743643021609516,1.6913651034774424,-0.7557187791914721,-0.2506799271371696,5531,2019-07-01,,0,7,0,1,1,3
547,548,1,1.5570301987463522,1.396650028806644,-1.246969632984682,0.12691658904217365,6227,2019-07-02,,0,7,1,1,1,3
548,549,1,1.5570301987463522,1.396650028806644,-0.9662548593885621,-0.8380522856383708,6660,2019-07-03,,0,7,2,1,1,3
549,550,1,1.6103481481358275,1.580846950475893,-0.6153613923934123,-0.7331643644774419,7403,2019-07-04,Independence Day,1,7,3,0,1,3
550,551,1,1.8102904583463604,1.7650438721451422,-1.176790939585652,0.10593900480998798,6241,2019-07-05,,0,7,4,1,1,3
551,552,1,1.8236199456937294,1.7036448982553924,-1.246969632984682,-0.5653436906199558,6207,2019-07-06,,0,7,5,0,1,3
552,553,1,1.996903281209524,2.022919562482091,-0.9662548593885621,-0.313612679833727,4840,2019-07-07,,0,7,6,0,1,3
553,554,1,1.7836314836516232,1.9369609990364414,-0.4048253121963223,-0.8590298698705564,4672,2019-07-08,,0,7,0,1,1,3
554,555,2,1.1704750656726555,1.1019349541358452,0.36714031519300744,-0.08285925327968383,6569,2019-07-09,,0,7,1,1,1,3
555,556,2,1.2371225024094998,1.163333928025595,0.29696162179397745,-0.48143335369121315,6290,2019-07-10,,0,7,2,1,1,3
556,557,1,1.2104635277147617,1.077375364579945,0.01624684819785756,-0.48143335369121315,7264,2019-07-11,,0,7,3,1,1,3
557,558,1,1.2104635277147617,1.1019349541358452,-0.6855400857924422,-0.5653436906199558,7446,2019-07-12,,0,7,4,1,1,3
558,559,2,1.2904404517989752,1.1878935175814944,-0.9662548593885621,-1.4883573968361288,7499,2019-07-13,,0,7,5,0,1,3
559,560,2,1.130486603630549,1.1756137228035444,0.5074977019910674,-0.6072988590843276,6969,2019-07-14,,0,7,6,0,1,3
560,561,1,1.3704173758831883,1.4212096183625431,0.6478550887891273,-0.2716575113693556,6031,2019-07-15,,0,7,0,1,1,3
561,562,1,1.4637237873147704,1.5317277713640933,0.08642554159688753,-0.313612679833727,6830,2019-07-16,,0,7,1,1,1,3
562,563,1,1.770301996304254,1.7282044878112919,-0.8258974725905022,-1.0058729594958566,6786,2019-07-17,,0,7,2,1,1,3
563,564,1,1.6236776354831965,1.666805513921542,-0.3346466187972923,-0.6912091960130706,5713,2019-07-18,,0,7,3,1,1,3
564,565,1,1.5037122493568769,1.4703287974743438,-0.19428923199923237,-0.29263509560154133,6591,2019-07-19,,0,7,4,1,1,3
565,566,2,0.930544293420016,0.8563390585768459,1.489999409577487,0.3157148471318455,5870,2019-07-20,,0,7,5,0,1,3
566,567,3,0.5439891603463188,0.4633856256824478,1.700535489774577,0.37864759982840285,4459,2019-07-21,,0,7,6,0,1,3
567,568,2,0.9438737807673846,0.9177380324665957,0.9285698623852472,-1.2995591387464571,7410,2019-07-22,,0,7,0,1,1,3
568,569,1,1.3437584011884502,1.322971260138944,0.43731900859203743,-0.6702316117808845,6966,2019-07-23,,0,7,1,1,1,3
569,570,1,1.397076350577926,1.4212096183625431,0.22678292839494749,0.3576700155962168,7592,2019-07-24,,0,7,2,1,1,3
570,571,1,1.2504519897568684,1.1019349541358452,-1.246969632984682,-0.313612679833727,8173,2019-07-25,,0,7,3,1,1,3
571,572,1,1.5303712240516145,1.6299661295876926,-0.19428923199923237,1.385571642973319,6861,2019-07-26,,0,7,4,1,1,3
572,573,1,1.5570301987463522,1.5931267452538431,-0.26446792539826236,-0.4604557694590271,6904,2019-07-27,,0,7,5,0,1,3
573,574,1,1.4237353252726637,1.3720904392507436,-0.1241105386002024,-0.41850060099465575,6685,2019-07-28,,0,7,6,0,1,3
574,575,1,1.2371225024094998,1.1878935175814944,-0.05393184520117241,-0.22970234290498392,6597,2019-07-29,,0,7,0,1,1,3
575,576,1,1.2904404517989752,1.2861318758050946,0.29696162179397745,-0.4604557694590271,7105,2019-07-30,,0,7,1,1,1,3
576,577,1,1.183804553020024,1.151054133247645,0.5074977019910674,-0.29263509560154133,7216,2019-07-31,,0,7,2,1,1,3
577,578,1,1.2104635277147617,1.1878935175814944,0.36714031519300744,-0.6282764433165132,7580,2019-08-01,,0,8,3,1,1,3
578,579,1,1.397076350577926,1.4334894131404934,0.22678292839494749,-0.7960971171739993,7261,2019-08-02,,0,8,4,1,1,3
579,580,2,1.4770532746621388,1.5194479765861433,0.08642554159688753,0.4206027682927742,7175,2019-08-03,,0,8,5,0,1,3
580,581,1,1.6236776354831965,1.7036448982553924,-0.1241105386002024,0.9869975425617893,6824,2019-08-04,,0,8,6,0,1,3
581,582,1,1.4903827620095078,1.580846950475893,0.15660423499591752,1.4694819799020618,5464,2019-08-05,,0,8,0,1,1,3
582,583,2,1.397076350577926,1.4457692079184434,0.15660423499591752,-0.7960971171739993,7013,2019-08-06,,0,8,1,1,1,3
583,584,2,1.3170994264937126,1.3720904392507436,0.5074977019910674,-0.984895375263671,7273,2019-08-07,,0,8,2,1,1,3
584,585,2,1.397076350577926,1.4334894131404934,0.29696162179397745,-1.068805712192414,7534,2019-08-08,,0,8,3,1,1,3
585,586,1,1.4237353252726637,1.3843702340286936,-0.05393184520117241,-0.41850060099465575,7286,2019-08-09,,0,8,4,1,1,3
586,587,2,1.2104635277147617,1.1878935175814944,0.6478550887891273,0.7352665317755605,5786,2019-08-10,,0,8,5,0,1,3
587,588,2,1.0771686542410732,1.0036965959122452,0.7180337821881573,0.27375967866747414,6299,2019-08-11,,0,8,6,0,1,3
588,589,1,1.11715711628318,1.0405359802460956,-0.6855400857924422,-0.9009850383349282,6544,2019-08-12,,0,8,0,1,1,3
589,590,1,1.2371225024094998,1.151054133247645,-0.5451826989943822,-0.7121867802452563,6883,2019-08-13,,0,8,1,1,1,3
590,591,1,1.2637814771042375,1.237012696693294,0.43731900859203743,-0.2506799271371696,6784,2019-08-14,,0,8,2,1,1,3
591,592,1,1.1571455783252864,1.1019349541358452,-0.05393184520117241,-0.22970234290498392,7347,2019-08-15,,0,8,3,1,1,3
592,593,1,1.2237930150621308,1.1019349541358452,-0.7557187791914721,-0.6282764433165132,7605,2019-08-16,,0,8,4,1,1,3
593,594,1,1.2504519897568684,-1.4277027701218439,-0.4048253121963223,0.6303786106146317,7148,2019-08-17,,0,8,5,0,1,3
594,595,1,0.9971917301568604,0.8808986481327458,-0.19428923199923237,-0.12481442174405517,7865,2019-08-18,,0,8,6,0,1,3
595,596,2,0.7705904452515898,0.7949400846870962,0.5776763953900974,-1.404447059907386,4549,2019-08-19,,0,8,0,1,1,3
596,597,2,0.7705904452515898,0.7458209055752966,0.7180337821881573,-0.7960971171739993,6530,2019-08-20,,0,8,1,1,1,3
597,598,1,0.8372378819884341,0.7826602899091465,0.29696162179397745,-1.5932453179970576,7006,2019-08-21,,0,8,2,1,1,3
598,599,1,0.9438737807673846,0.905458237688646,0.36714031519300744,-1.6352004864614291,7375,2019-08-22,,0,8,3,1,1,3
599,600,1,1.0904981415884423,1.0036965959122452,0.08642554159688753,-1.4254246441395717,7765,2019-08-23,,0,8,4,1,1,3
600,601,2,1.130486603630549,1.065095569801995,-0.05393184520117241,-1.6142229022292434,7582,2019-08-24,,0,8,5,0,1,3
601,602,2,0.9038853187252784,0.8808986481327458,0.5776763953900974,0.8191768687043032,6053,2019-08-25,,0,8,6,0,1,3
602,603,2,0.8638968566831717,0.7458209055752966,1.560178102976517,0.5884234421502603,5255,2019-08-26,,0,8,0,1,1,3
603,604,1,1.130486603630549,1.1019349541358452,0.7180337821881573,-0.817074701406185,6917,2019-08-27,,0,8,1,1,1,3
604,605,1,1.277110964451606,1.1756137228035444,-0.05393184520117241,0.06398383634561663,7040,2019-08-28,,0,8,2,1,1,3
605,606,1,1.037180192198967,0.9914168011342955,-0.5451826989943822,-1.0478281279602282,7697,2019-08-29,,0,8,3,1,1,3
606,607,1,1.1571455783252864,1.0896551593578951,-0.26446792539826236,-1.5303125653005003,7713,2019-08-30,,0,8,4,1,1,3
607,608,1,1.4637237873147704,1.322971260138944,-0.26446792539826236,-0.2506799271371696,7350,2019-08-31,,0,8,5,0,1,3
608,609,2,1.4104058379252946,1.396650028806644,0.08642554159688753,-1.0268505437280426,6140,2019-09-01,,0,9,6,0,1,3
609,610,2,1.1038276289358113,1.065095569801995,1.349642022779427,-1.719110823390172,5810,2019-09-02,Labor Day,1,9,0,0,1,3
610,611,1,1.1571455783252864,1.151054133247645,1.139105942582337,-0.5024109379233989,6034,2019-09-03,,0,9,1,1,1,3
611,612,1,1.2637814771042375,1.2984116705830437,0.9285698623852472,0.6933113633111891,6864,2019-09-04,,0,9,2,1,1,3
612,613,1,1.3170994264937126,1.4334894131404934,0.7882124755871873,0.022028667881244912,7112,2019-09-05,,0,9,3,1,1,3
613,614,2,1.1038276289358113,1.1142147489137946,1.2794633293803972,-0.6282764433165132,6203,2019-09-06,,0,9,4,1,1,3
614,615,1,1.130486603630549,1.1264945436917446,0.7882124755871873,-0.20872475867279824,7504,2019-09-07,,0,9,5,0,1,3
615,616,2,0.8905558313779094,0.8440592637988963,1.2092846359813672,1.3226388902767616,5976,2019-09-08,,0,9,6,0,1,3
616,617,1,0.6239660844305323,0.6353027525737468,-0.5451826989943822,0.5254906894537029,8227,2019-09-09,,0,9,0,1,1,3
617,618,1,0.4773417236094746,0.5616239839060474,-0.8960761659895321,1.0079751267939754,7525,2019-09-10,,0,9,1,1,1,3
618,619,1,0.450682748914737,0.48794521523834755,-0.7557187791914721,-1.3205367229786429,7767,2019-09-11,,0,9,2,1,1,3
619,620,1,0.5706481350410569,0.5861835734619473,-0.3346466187972923,-0.7751195329418133,7870,2019-09-12,,0,9,3,1,1,3
620,621,1,0.6372955717779013,0.647582547351697,0.08642554159688753,-1.4673798126039432,7804,2019-09-13,,0,9,4,1,1,3
621,622,1,0.7572609579042208,0.7335411107973465,0.29696162179397745,-1.152716049121157,8009,2019-09-14,,0,9,5,0,1,3
622,623,1,0.6106365970831632,0.6844219316855469,-0.8960761659895321,0.8611320371686753,8714,2019-09-15,,0,9,6,0,1,3
623,624,1,0.464012236262106,0.5493441891280973,-0.4048253121963223,-1.3624918914430144,7333,2019-09-16,,0,9,0,1,1,3
624,625,2,0.464012236262106,0.48794521523834755,0.7180337821881573,-0.48143335369121315,6869,2019-09-17,,0,9,1,1,1,3
