,registro,clima,temperatura,sens_termica,humedad,viento,registrados,fecha_nueva,festividad,festividad_1,año_bueno,estacion_correcta,mes_bueno,dia_semana_nuevo,no_laboral_nuevo
576,577,1,29.2,33.1,70.0,11.1,6248,2019-07-31,,0,2019,verano,7,2,1
577,578,1,29.4,33.4,68.0,9.5,6506,2019-08-01,,0,2019,verano,8,3,1
578,579,1,30.8,35.4,66.0,8.7,6278,2019-08-02,,0,2019,verano,8,4,1
579,580,2,31.4,36.1,64.0,14.5,5847,2019-08-03,,0,2019,verano,8,5,0
580,581,1,32.5,37.6,61.0,17.2,4479,2019-08-04,,0,2019,verano,8,6,0
581,582,1,31.5,36.6,65.0,19.5,3757,2019-08-05,,0,2019,verano,8,0,1
582,583,2,30.8,35.5,65.0,8.7,5780,2019-08-06,,0,2019,verano,8,1,1
583,584,2,30.2,34.9,70.0,7.8,5995,2019-08-07,,0,2019,verano,8,2,1
584,585,2,30.8,35.4,67.0,7.4,6271,2019-08-08,,0,2019,verano,8,3,1
585,586,1,31.0,35.0,62.0,10.5,6090,2019-08-09,,0,2019,verano,8,4,1
586,587,2,29.4,33.4,72.0,16.0,4721,2019-08-10,,0,2019,verano,8,5,0
587,588,2,28.4,31.9,73.0,13.8,4052,2019-08-11,,0,2019,verano,8,6,0
588,589,1,28.7,32.2,53.0,8.2,4362,2019-08-12,,0,2019,verano,8,0,1
589,590,1,29.6,33.1,55.0,9.1,5676,2019-08-13,,0,2019,verano,8,1,1
590,591,1,29.8,33.8,69.0,11.3,5656,2019-08-14,,0,2019,verano,8,2,1
591,592,1,29.0,32.7,62.0,11.4,6149,2019-08-15,,0,2019,verano,8,3,1
592,593,1,29.5,32.7,52.0,9.5,6267,2019-08-16,,0,2019,verano,8,4,1
593,594,1,29.7,12.1,57.0,15.5,5665,2019-08-17,,0,2019,verano,8,5,0
594,595,1,27.8,30.9,60.0,11.9,5038,2019-08-18,,0,2019,verano,8,6,0
595,596,2,26.1,30.2,71.0,5.8,3341,2019-08-19,,0,2019,verano,8,0,1
596,597,2,26.1,29.8,73.0,8.7,5504,2019-08-20,,0,2019,verano,8,1,1
597,598,1,26.6,30.1,67.0,4.9,5925,2019-08-21,,0,2019,verano,8,2,1
598,599,1,27.4,31.1,68.0,4.7,6281,2019-08-22,,0,2019,verano,8,3,1
599,600,1,28.5,31.9,64.0,5.7,6402,2019-08-23,,0,2019,verano,8,4,1
600,601,2,28.8,32.4,62.0,4.8,6257,2019-08-24,,0,2019,verano,8,5,0
601,602,2,27.1,30.9,71.0,16.4,4224,2019-08-25,,0,2019,verano,8,6,0
602,603,2,26.8,29.8,85.0,15.3,3772,2019-08-26,,0,2019,verano,8,0,1
603,604,1,28.8,32.7,73.0,8.6,5928,2019-08-27,,0,2019,verano,8,1,1
604,605,1,29.9,33.3,62.0,12.8,6105,2019-08-28,,0,2019,verano,8,2,1
605,606,1,28.1,31.8,55.0,7.5,6520,2019-08-29,,0,2019,verano,8,3,1
606,607,1,29.0,32.6,59.0,5.2,6541,2019-08-30,,0,2019,verano,8,4,1
607,608,1,31.3,34.5,59.0,11.3,5917,2019-08-31,,0,2019,verano,8,5,0
608,609,2,30.9,35.1,64.0,7.6,3788,2019-09-01,,0,2019,verano,9,6,0
609,610,2,28.6,32.4,82.0,4.3,3197,2019-09-02,Labor Day,1,2019,verano,9,0,0
610,611,1,29.0,33.1,79.0,10.1,4069,2019-09-03,,0,2019,verano,9,1,1
611,612,1,29.8,34.3,76.0,15.8,5997,2019-09-04,,0,2019,verano,9,2,1
612,613,1,30.2,35.4,74.0,12.6,6280,2019-09-05,,0,2019,verano,9,3,1
613,614,2,28.6,32.8,81.0,9.5,5592,2019-09-06,,0,2019,verano,9,4,1
614,615,1,28.8,32.9,74.0,11.5,6459,2019-09-07,,0,2019,verano,9,5,0
615,616,2,27.0,30.6,80.0,18.8,4419,2019-09-08,,0,2019,verano,9,6,0
616,617,1,25.0,28.9,55.0,15.0,5657,2019-09-09,,0,2019,verano,9,0,1
617,618,1,23.9,28.3,50.0,17.3,6407,2019-09-10,,0,2019,verano,9,1,1
618,619,1,23.7,27.7,52.0,6.2,6697,2019-09-11,,0,2019,verano,9,2,1
619,620,1,24.6,28.5,58.0,8.8,6820,2019-09-12,,0,2019,verano,9,3,1
620,621,1,25.1,29.0,64.0,5.5,6750,2019-09-13,,0,2019,verano,9,4,1
621,622,1,26.0,29.7,67.0,7.0,6630,2019-09-14,,0,2019,verano,9,5,0
622,623,1,24.9,29.3,50.0,16.6,5554,2019-09-15,,0,2019,verano,9,6,0
623,624,1,23.8,28.2,57.0,6.0,5167,2019-09-16,,0,2019,verano,9,0,1
624,625,2,23.8,27.7,73.0,10.2,5847,2019-09-17,,0,2019,verano,9,1,1
625,626,2,25.6,28.3,87.0,24.0,3702,2019-09-18,,0,2019,verano,9,2,1
626,627,1,22.6,27.0,54.0,14.4,6803,2019-09-19,,0,2019,verano,9,3,1
627,628,1,22.4,26.6,62.0,7.9,6781,2019-09-20,,0,2019,verano,9,4,1
628,629,1,24.6,28.6,67.0,10.3,6917,2019-09-21,,0,2019,verano,9,5,0
629,630,1,26.6,30.5,65.0,19.0,5883,2019-09-22,,0,2019,verano,9,6,0
630,631,1,21.7,25.9,47.0,15.0,5453,2019-09-23,,0,2019,otoño,9,0,1
631,632,1,21.1,25.1,49.0,9.5,6435,2019-09-24,,0,2019,otoño,9,1,1
632,633,1,22.6,27.2,57.0,15.8,6693,2019-09-25,,0,2019,otoño,9,2,1
633,634,1,26.0,29.8,63.0,16.4,6946,2019-09-26,,0,2019,otoño,9,3,1
634,635,2,26.6,30.4,69.0,9.0,6642,2019-09-27,,0,2019,otoño,9,4,1
635,636,2,25.4,29.3,69.0,11.0,6370,2019-09-28,,0,2019,otoño,9,5,0
636,637,1,22.2,26.5,54.0,15.2,5966,2019-09-29,,0,2019,otoño,9,6,0
637,638,1,21.6,25.9,58.0,9.0,4874,2019-09-30,,0,2019,otoño,9,0,1
638,639,2,21.4,25.6,65.0,6.1,6015,2019-10-01,,0,2019,otoño,10,1,1
639,640,3,24.2,27.1,87.0,7.0,4324,2019-10-02,,0,2019,otoño,10,2,1
640,641,2,27.0,30.0,79.0,4.5,6844,2019-10-03,,0,2019,otoño,10,3,1
641,642,2,27.0,30.4,72.0,7.9,6437,2019-10-04,,0,2019,otoño,10,4,1
642,643,1,25.2,29.0,63.0,7.1,6640,2019-10-05,,0,2019,otoño,10,5,0
643,644,1,22.7,26.9,66.0,18.0,4934,2019-10-06,,0,2019,otoño,10,6,0
644,645,2,17.0,21.0,71.0,9.5,2729,2019-10-07,,0,2019,otoño,10,0,1
645,646,2,15.7,19.4,71.0,12.7,4604,2019-10-08,,0,2019,otoño,10,1,1
646,647,2,18.3,21.9,76.0,12.8,5791,2019-10-09,,0,2019,otoño,10,2,1
647,648,1,21.1,25.2,63.0,12.6,6911,2019-10-10,,0,2019,otoño,10,3,1
648,649,1,17.8,21.6,46.0,12.2,6736,2019-10-11,,0,2019,otoño,10,4,1
649,650,1,17.9,21.7,54.0,15.8,6222,2019-10-12,,0,2019,otoño,10,5,0
650,651,1,16.1,19.6,49.0,9.8,4857,2019-10-13,,0,2019,otoño,10,6,0
651,652,1,21.4,25.4,64.0,18.7,4559,2019-10-14,Columbus Day,1,2019,otoño,10,0,0
652,653,2,23.0,27.0,71.0,19.8,5115,2019-10-15,,0,2019,otoño,10,1,1
653,654,1,19.2,23.0,56.0,12.2,6612,2019-10-16,,0,2019,otoño,10,2,1
654,655,1,18.7,22.5,69.0,6.8,6482,2019-10-17,,0,2019,otoño,10,3,1
655,656,2,21.4,25.6,73.0,15.9,6501,2019-10-18,,0,2019,otoño,10,4,1
656,657,2,23.1,26.9,82.0,9.0,4671,2019-10-19,,0,2019,otoño,10,5,0
657,658,1,19.8,23.6,57.0,7.9,5284,2019-10-20,,0,2019,otoño,10,6,0
658,659,1,19.0,22.8,51.0,11.1,4692,2019-10-21,,0,2019,otoño,10,0,1
659,660,1,20.0,24.1,57.0,5.5,6228,2019-10-22,,0,2019,otoño,10,1,1
660,661,1,22.3,26.5,64.0,6.3,6625,2019-10-23,,0,2019,otoño,10,2,1
661,662,1,24.1,27.9,64.0,4.9,6898,2019-10-24,,0,2019,otoño,10,3,1
662,663,2,22.6,26.5,80.0,8.3,6484,2019-10-25,,0,2019,otoño,10,4,1
663,664,2,22.4,26.1,81.0,8.9,6262,2019-10-26,,0,2019,otoño,10,5,0
664,665,2,21.7,25.8,72.0,15.8,5209,2019-10-27,,0,2019,otoño,10,6,0
665,666,2,19.6,23.4,69.0,12.764794520547941,3461,2019-10-28,,0,2019,otoño,10,0,1
666,667,3,18.0,22.0,88.0,24.0,20,2019-10-29,,0,2019,otoño,10,1,1
667,668,2,13.0,15.5,83.0,14.3,1009,2019-10-30,,0,2019,otoño,10,2,1
668,669,2,14.7,18.1,67.0,11.2,5147,2019-10-31,,0,2019,otoño,10,3,1
669,670,2,15.0,18.5,58.0,10.5,5520,2019-11-01,,0,2019,otoño,11,4,1
670,671,1,14.6,17.8,52.0,17.8,5229,2019-11-02,,0,2019,otoño,11,5,0
671,672,2,14.1,16.2,49.0,18.1,4109,2019-11-03,,0,2019,otoño,11,6,0
672,673,1,13.4,16.5,53.0,12.0,3906,2019-11-04,,0,2019,otoño,11,0,1
673,674,1,13.1,15.4,49.0,15.8,4881,2019-11-05,,0,2019,otoño,11,1,1
674,675,1,11.5,14.1,57.0,11.6,5220,2019-11-06,,0,2019,otoño,11,2,1
675,676,2,12.1,13.7,55.0,20.4,4709,2019-11-07,,0,2019,otoño,11,3,1
676,677,1,14.4,17.1,33.0,23.3,4975,2019-11-08,,0,2019,otoño,11,4,1
677,678,1,14.8,17.8,54.0,14.4,5283,2019-11-09,,0,2019,otoño,11,5,0
678,679,1,16.0,19.7,65.0,3.9,4446,2019-11-10,,0,2019,otoño,11,6,0
679,680,1,17.2,21.1,66.0,8.5,4562,2019-11-11,Veterans Day,1,2019,otoño,11,0,0
680,681,1,19.9,23.8,74.0,11.6,5172,2019-11-12,,0,2019,otoño,11,1,1
681,682,2,14.1,16.2,66.0,22.9,3767,2019-11-13,,0,2019,otoño,11,2,1
682,683,1,11.9,14.1,55.0,13.4,5122,2019-11-14,,0,2019,otoño,11,3,1
683,684,2,13.2,16.2,62.0,10.3,5125,2019-11-15,,0,2019,otoño,11,4,1
684,685,1,14.1,17.4,52.0,11.5,5214,2019-11-16,,0,2019,otoño,11,5,0
685,686,1,13.3,16.3,55.0,12.0,4316,2019-11-17,,0,2019,otoño,11,6,0
686,687,1,14.0,16.9,69.0,15.3,3747,2019-11-18,,0,2019,otoño,11,0,1
687,688,2,15.6,18.8,62.0,15.7,5050,2019-11-19,,0,2019,otoño,11,1,1
688,689,2,15.3,19.0,68.0,5.5,5100,2019-11-20,,0,2019,otoño,11,2,1
689,690,1,14.5,18.2,61.0,6.9,4531,2019-11-21,,0,2019,otoño,11,3,1
690,691,1,13.9,17.5,58.0,3.5,1470,2019-11-22,,0,2019,otoño,11,4,1
691,692,1,15.1,18.9,57.0,9.9,2307,2019-11-23,,0,2019,otoño,11,5,0
692,693,1,11.4,12.4,40.0,25.3,1745,2019-11-24,,0,2019,otoño,11,6,0
693,694,1,10.1,12.9,47.0,10.1,2115,2019-11-25,,0,2019,otoño,11,0,1
694,695,1,12.8,17.0,54.0,3.1,4750,2019-11-26,,0,2019,otoño,11,1,1
695,696,2,12.0,14.1,79.0,15.9,3836,2019-11-27,,0,2019,otoño,11,2,1
696,697,1,12.2,14.5,51.0,14.1,5062,2019-11-28,Thanksgiving,1,2019,otoño,11,3,0
697,698,1,11.5,14.9,56.0,7.7,5080,2019-11-29,,0,2019,otoño,11,4,1
698,699,1,12.2,16.2,65.0,3.9,5306,2019-11-30,,0,2019,otoño,11,5,0
699,700,2,12.2,15.8,81.0,4.0,4240,2019-12-01,,0,2019,otoño,12,6,0
700,701,2,14.2,18.0,82.0,8.3,3757,2019-12-02,,0,2019,otoño,12,0,1
701,702,1,18.6,22.8,77.0,5.5,5679,2019-12-03,,0,2019,otoño,12,1,1
702,703,1,19.5,23.5,73.0,11.7,6055,2019-12-04,,0,2019,otoño,12,2,1
703,704,1,18.0,21.4,48.0,21.7,5398,2019-12-05,,0,2019,otoño,12,3,1
704,705,1,10.5,12.9,51.0,11.7,5035,2019-12-06,,0,2019,otoño,12,4,1
705,706,2,13.2,16.1,76.0,8.8,4659,2019-12-07,,0,2019,otoño,12,5,0
706,707,2,15.6,19.5,91.0,6.8,4429,2019-12-08,,0,2019,otoño,12,6,0
707,708,2,15.8,19.5,91.0,10.6,2787,2019-12-09,,0,2019,otoño,12,0,1
708,709,2,17.9,21.8,92.0,12.8,4841,2019-12-10,,0,2019,otoño,12,1,1
709,710,2,14.5,16.9,60.0,19.8,5219,2019-12-11,,0,2019,otoño,12,2,1
710,711,2,12.2,14.9,54.0,10.9,5009,2019-12-12,,0,2019,otoño,12,3,1
711,712,1,12.1,14.7,49.0,11.7,5107,2019-12-13,,0,2019,otoño,12,4,1
712,713,1,11.6,14.7,64.0,8.8,5182,2019-12-14,,0,2019,otoño,12,5,0
713,714,1,13.3,16.9,65.0,7.1,4280,2019-12-15,,0,2019,otoño,12,6,0
714,715,2,14.9,18.5,84.0,6.7,3248,2019-12-16,,0,2019,otoño,12,0,1
715,716,2,16.1,20.1,91.0,6.6,4373,2019-12-17,,0,2019,otoño,12,1,1
716,717,1,16.8,20.5,67.0,14.8,5124,2019-12-18,,0,2019,otoño,12,2,1
717,718,1,13.6,17.1,63.0,12.3,4934,2019-12-19,,0,2019,otoño,12,3,1
718,719,2,13.5,16.8,67.0,8.9,3814,2019-12-20,,0,2019,otoño,12,4,1
719,720,2,13.4,15.1,56.0,25.1,3402,2019-12-21,,0,2019,invierno,12,5,0
720,721,1,10.9,11.8,44.0,12.764794520547941,1544,2019-12-22,,0,2019,invierno,12,6,0
721,722,1,10.1,13.0,52.0,8.9,1379,2019-12-23,,0,2019,invierno,12,0,1
722,723,2,9.5,12.9,79.0,5.2,746,2019-12-24,,0,2019,invierno,12,1,1
723,724,2,11.9,14.7,73.0,11.3,573,2019-12-25,Christmas Day,1,2019,invierno,12,2,0
724,725,3,10.0,11.0,82.0,21.2,432,2019-12-26,,0,2019,invierno,12,3,1
725,726,2,10.4,11.3,65.0,23.5,1867,2019-12-27,,0,2019,invierno,12,4,1
726,727,2,10.4,12.8,59.0,10.4,2451,2019-12-28,,0,2019,invierno,12,5,0
727,728,2,10.4,12.1,75.0,8.3,1182,2019-12-29,,0,2019,invierno,12,6,0
728,729,1,10.5,11.6,48.0,23.5,1432,2019-12-30,,0,2019,invierno,12,0,1
729,730,2,8.8,11.2,58.0,10.4,2290,2019-12-31,,0,2019,invierno,12,1,1
